2023-11-09 21:00:00.0720–TRACE–2023/11/09 21:00:00:0719| 1|  COM5| S | CommandID     49| FA52010501
2023-11-09 21:35:54.2439–TRACE–2023/11/09 21:35:54:2439| 0|  COM5| R | CommandID    221| FA010401580D0A
2023-11-09 21:35:54.3437–TRACE–2023/11/09 21:35:54:3437| 0|  COM5| S | CommandID    222| FA52030501
2023-11-09 21:35:54.3717–TRACE–2023/11/09 21:35:54:3717| 0|  COM5| R | CommandID    222| FA030401480D0A
2023-11-09 21:35:54.4504–TRACE–2023/11/09 21:35:54:4504| 0|  COM5| S | CommandID    223| FA52020501
2023-11-09 21:35:54.4640–TRACE–2023/11/09 21:35:54:4640| 0|  COM5| R | CommandID    223| FA020401600D0A
2023-11-09 21:35:54.9647–TRACE–2023/11/09 21:35:54:9647| 0|  COM5| S | CommandID    224| FA52010405
2023-11-09 21:35:54.9794–TRACE–2023/11/09 21:35:54:9794| 0|  COM5| R | CommandID    224| FA0104274C0D0A
2023-11-09 21:35:55.0715–TRACE–2023/11/09 21:35:55:0715| 0|  COM5| S | CommandID    225| FA52020405
2023-11-09 21:35:55.0882–TRACE–2023/11/09 21:35:55:0882| 0|  COM5| R | CommandID    225| FA0204470C0D0A
2023-11-09 21:35:55.1822–TRACE–2023/11/09 21:35:55:1822| 0|  COM5| S | CommandID    226| FA52030405
2023-11-09 21:35:55.1975–TRACE–2023/11/09 21:35:55:1975| 0|  COM5| R | CommandID    226| FA03040C320D0A
2023-11-09 21:35:55.2964–TRACE–2023/11/09 21:35:55:2964| 0|  COM5| S | CommandID    227| FA52010501
2023-11-09 21:35:55.3231–TRACE–2023/11/09 21:35:55:3230| 0|  COM5| R | CommandID    227| FA010401280D0A
2023-11-09 21:35:55.4042–TRACE–2023/11/09 21:35:55:4042| 0|  COM5| S | CommandID    228| FA52030501
2023-11-09 21:35:55.4173–TRACE–2023/11/09 21:35:55:4173| 0|  COM5| R | CommandID    228| FA030401380D0A
2023-11-09 21:35:55.5122–TRACE–2023/11/09 21:35:55:5122| 0|  COM5| S | CommandID    229| FA52020501
2023-11-09 21:35:55.5278–TRACE–2023/11/09 21:35:55:5278| 0|  COM5| R | CommandID    229| FA020401580D0A
2023-11-09 21:35:56.0141–TRACE–2023/11/09 21:35:56:0141| 0|  COM5| S | CommandID    230| FA52010405
2023-11-09 21:35:56.0266–TRACE–2023/11/09 21:35:56:0266| 0|  COM5| R | CommandID    230| FA01043D180D0A
2023-11-09 21:35:56.1182–TRACE–2023/11/09 21:35:56:1182| 0|  COM5| S | CommandID    231| FA52020405
2023-11-09 21:35:56.1349–TRACE–2023/11/09 21:35:56:1349| 0|  COM5| R | CommandID    231| FA02041B440D0A
2023-11-09 21:35:56.2308–TRACE–2023/11/09 21:35:56:2307| 0|  COM5| S | CommandID    232| FA52030405
2023-11-09 21:35:56.2447–TRACE–2023/11/09 21:35:56:2446| 0|  COM5| R | CommandID    232| FA03042A2A0D0A
2023-11-09 21:35:56.3438–TRACE–2023/11/09 21:35:56:3438| 0|  COM5| S | CommandID    233| FA52010501
2023-11-09 21:35:56.3695–TRACE–2023/11/09 21:35:56:3694| 0|  COM5| R | CommandID    233| FA010401440D0A
2023-11-09 21:35:56.4545–TRACE–2023/11/09 21:35:56:4545| 0|  COM5| S | CommandID    234| FA52030501
2023-11-09 21:35:56.4786–TRACE–2023/11/09 21:35:56:4786| 0|  COM5| R | CommandID    234| FA030401200D0A
2023-11-09 21:35:56.5664–TRACE–2023/11/09 21:35:56:5664| 0|  COM5| S | CommandID    235| FA52020501
2023-11-09 21:35:56.5933–TRACE–2023/11/09 21:35:56:5933| 0|  COM5| R | CommandID    235| FA020401600D0A
2023-11-09 21:35:57.0720–TRACE–2023/11/09 21:35:57:0720| 0|  COM5| S | CommandID    236| FA52010405
2023-11-09 21:35:57.0876–TRACE–2023/11/09 21:35:57:0876| 0|  COM5| R | CommandID    236| FA010412240D0A
2023-11-09 21:35:57.1807–TRACE–2023/11/09 21:35:57:1806| 0|  COM5| S | CommandID    237| FA52020405
2023-11-09 21:35:57.1976–TRACE–2023/11/09 21:35:57:1975| 0|  COM5| R | CommandID    237| FA0204160C0D0A
2023-11-09 21:35:57.2933–TRACE–2023/11/09 21:35:57:2933| 0|  COM5| S | CommandID    238| FA52030405
2023-11-09 21:35:57.3065–TRACE–2023/11/09 21:35:57:3065| 0|  COM5| R | CommandID    238| FA0304110C0D0A
2023-11-09 21:35:57.4068–TRACE–2023/11/09 21:35:57:4068| 0|  COM5| S | CommandID    239| FA52010501
2023-11-09 21:35:57.4319–TRACE–2023/11/09 21:35:57:4319| 0|  COM5| R | CommandID    239| FA0104015C0D0A
2023-11-09 21:35:57.5141–TRACE–2023/11/09 21:35:57:5141| 0|  COM5| S | CommandID    240| FA52030501
2023-11-09 21:35:57.5409–TRACE–2023/11/09 21:35:57:5409| 0|  COM5| R | CommandID    240| FA0304015C0D0A
2023-11-09 21:35:57.6216–TRACE–2023/11/09 21:35:57:6215| 0|  COM5| S | CommandID    241| FA52020501
2023-11-09 21:35:57.6354–TRACE–2023/11/09 21:35:57:6354| 0|  COM5| R | CommandID    241| FA020401580D0A
2023-11-09 21:35:58.1233–TRACE–2023/11/09 21:35:58:1233| 0|  COM5| S | CommandID    242| FA52010405
2023-11-09 21:35:58.1513–TRACE–2023/11/09 21:35:58:1512| 0|  COM5| R | CommandID    242| FA0104402E0D0A
2023-11-09 21:35:58.2372–TRACE–2023/11/09 21:35:58:2372| 0|  COM5| S | CommandID    243| FA52020405
2023-11-09 21:35:58.2644–TRACE–2023/11/09 21:35:58:2644| 0|  COM5| R | CommandID    243| FA0204420C0D0A
2023-11-09 21:35:58.3388–TRACE–2023/11/09 21:35:58:3388| 0|  COM5| S | CommandID    244| FA52030405
2023-11-09 21:35:58.3534–TRACE–2023/11/09 21:35:58:3533| 0|  COM5| R | CommandID    244| FA0304430A0D0A
2023-11-09 21:35:58.4498–TRACE–2023/11/09 21:35:58:4498| 0|  COM5| S | CommandID    245| FA52010501
2023-11-09 21:35:58.4621–TRACE–2023/11/09 21:35:58:4621| 0|  COM5| R | CommandID    245| FA010401440D0A
2023-11-09 21:35:58.5559–TRACE–2023/11/09 21:35:58:5558| 0|  COM5| S | CommandID    246| FA52030501
2023-11-09 21:35:58.5754–TRACE–2023/11/09 21:35:58:5753| 0|  COM5| R | CommandID    246| FA0304012C0D0A
2023-11-09 21:35:58.6666–TRACE–2023/11/09 21:35:58:6666| 0|  COM5| S | CommandID    247| FA52020501
2023-11-09 21:35:58.6818–TRACE–2023/11/09 21:35:58:6818| 0|  COM5| R | CommandID    247| FA020401100D0A
2023-11-09 21:35:59.1701–TRACE–2023/11/09 21:35:59:1700| 0|  COM5| S | CommandID    248| FA52010405
2023-11-09 21:35:59.1823–TRACE–2023/11/09 21:35:59:1823| 0|  COM5| R | CommandID    248| FA01043B3D0D0A
2023-11-09 21:35:59.2771–TRACE–2023/11/09 21:35:59:2771| 0|  COM5| S | CommandID    249| FA52020405
2023-11-09 21:35:59.2917–TRACE–2023/11/09 21:35:59:2917| 0|  COM5| R | CommandID    249| FA02042F0A0D0A
2023-11-09 21:35:59.3893–TRACE–2023/11/09 21:35:59:3892| 0|  COM5| S | CommandID    250| FA52030405
2023-11-09 21:35:59.4172–TRACE–2023/11/09 21:35:59:4172| 0|  COM5| R | CommandID    250| FA030422320D0A
2023-11-09 21:35:59.4938–TRACE–2023/11/09 21:35:59:4938| 0|  COM5| S | CommandID    251| FA52010501
2023-11-09 21:35:59.5110–TRACE–2023/11/09 21:35:59:5110| 0|  COM5| R | CommandID    251| FA010401340D0A
2023-11-09 21:35:59.6053–TRACE–2023/11/09 21:35:59:6053| 0|  COM5| S | CommandID    252| FA52030501
2023-11-09 21:35:59.6203–TRACE–2023/11/09 21:35:59:6203| 0|  COM5| R | CommandID    252| FA0304012C0D0A
2023-11-09 21:35:59.7180–TRACE–2023/11/09 21:35:59:7180| 0|  COM5| S | CommandID    253| FA52020501
2023-11-09 21:35:59.7515–TRACE–2023/11/09 21:35:59:7514| 0|  COM5| R | CommandID    253| FA020401180D0A
2023-11-09 21:36:00.2227–TRACE–2023/11/09 21:36:00:2227| 0|  COM5| S | CommandID    254| FA52010405
2023-11-09 21:36:00.2441–TRACE–2023/11/09 21:36:00:2441| 0|  COM5| R | CommandID    254| FA010434300D0A
2023-11-09 21:36:00.3371–TRACE–2023/11/09 21:36:00:3371| 0|  COM5| S | CommandID    255| FA52020405
2023-11-09 21:36:00.3545–TRACE–2023/11/09 21:36:00:3545| 0|  COM5| R | CommandID    255| FA020440230D0A
2023-11-09 21:36:00.4486–TRACE–2023/11/09 21:36:00:4486| 0|  COM5| S | CommandID    256| FA52030405
2023-11-09 21:36:00.4636–TRACE–2023/11/09 21:36:00:4636| 0|  COM5| R | CommandID    256| FA03042E100D0A
2023-11-09 21:36:00.5577–TRACE–2023/11/09 21:36:00:5577| 0|  COM5| S | CommandID    257| FA52010501
2023-11-09 21:36:00.5735–TRACE–2023/11/09 21:36:00:5735| 0|  COM5| R | CommandID    257| FA0104015C0D0A
2023-11-09 21:36:00.6691–TRACE–2023/11/09 21:36:00:6691| 0|  COM5| S | CommandID    258| FA52030501
2023-11-09 21:36:00.6829–TRACE–2023/11/09 21:36:00:6828| 0|  COM5| R | CommandID    258| FA0304014C0D0A
2023-11-09 21:36:00.7784–TRACE–2023/11/09 21:36:00:7784| 0|  COM5| S | CommandID    259| FA52020501
2023-11-09 21:36:00.7914–TRACE–2023/11/09 21:36:00:7913| 0|  COM5| R | CommandID    259| FA020401040D0A
2023-11-09 21:36:01.2799–TRACE–2023/11/09 21:36:01:2799| 0|  COM5| S | CommandID    260| FA52010405
2023-11-09 21:36:01.3063–TRACE–2023/11/09 21:36:01:3063| 0|  COM5| R | CommandID    260| FA01041F3D0D0A
2023-11-09 21:36:01.3887–TRACE–2023/11/09 21:36:01:3887| 0|  COM5| S | CommandID    261| FA52020405
2023-11-09 21:36:01.4026–TRACE–2023/11/09 21:36:01:4026| 0|  COM5| R | CommandID    261| FA02044A4E0D0A
2023-11-09 21:36:01.4957–TRACE–2023/11/09 21:36:01:4956| 0|  COM5| S | CommandID    262| FA52030405
2023-11-09 21:36:01.5101–TRACE–2023/11/09 21:36:01:5101| 0|  COM5| R | CommandID    262| FA030418290D0A
2023-11-09 21:36:01.6068–TRACE–2023/11/09 21:36:01:6068| 0|  COM5| S | CommandID    263| FA52010501
2023-11-09 21:36:01.6206–TRACE–2023/11/09 21:36:01:6206| 0|  COM5| R | CommandID    263| FA010401440D0A
2023-11-09 21:36:01.7198–TRACE–2023/11/09 21:36:01:7198| 0|  COM5| S | CommandID    264| FA52030501
2023-11-09 21:36:01.7443–TRACE–2023/11/09 21:36:01:7443| 0|  COM5| R | CommandID    264| FA030401280D0A
2023-11-09 21:36:01.8299–TRACE–2023/11/09 21:36:01:8299| 0|  COM5| S | CommandID    265| FA52020501
2023-11-09 21:36:01.8542–TRACE–2023/11/09 21:36:01:8542| 0|  COM5| R | CommandID    265| FA020405580D0A
2023-11-09 21:36:02.3395–TRACE–2023/11/09 21:36:02:3395| 0|  COM5| S | CommandID    266| FA52010405
2023-11-09 21:36:02.3562–TRACE–2023/11/09 21:36:02:3562| 0|  COM5| R | CommandID    266| FA01043D0B0D0A
2023-11-09 21:36:02.4481–TRACE–2023/11/09 21:36:02:4480| 0|  COM5| S | CommandID    267| FA52020405
2023-11-09 21:36:02.4629–TRACE–2023/11/09 21:36:02:4628| 0|  COM5| R | CommandID    267| FA020423110D0A
2023-11-09 21:36:02.5557–TRACE–2023/11/09 21:36:02:5557| 0|  COM5| S | CommandID    268| FA52030405
2023-11-09 21:36:02.5753–TRACE–2023/11/09 21:36:02:5753| 0|  COM5| R | CommandID    268| FA0304464F0D0A
2023-11-09 21:36:02.6666–TRACE–2023/11/09 21:36:02:6666| 0|  COM5| S | CommandID    269| FA52010501
2023-11-09 21:36:02.6820–TRACE–2023/11/09 21:36:02:6820| 0|  COM5| R | CommandID    269| FA010401040D0A
2023-11-09 21:36:02.7750–TRACE–2023/11/09 21:36:02:7750| 0|  COM5| S | CommandID    270| FA52030501
2023-11-09 21:36:02.8078–TRACE–2023/11/09 21:36:02:8078| 0|  COM5| R | CommandID    270| FA0304014C0D0A
2023-11-09 21:36:02.8866–TRACE–2023/11/09 21:36:02:8865| 0|  COM5| S | CommandID    271| FA52020501
2023-11-09 21:36:02.8997–TRACE–2023/11/09 21:36:02:8997| 0|  COM5| R | CommandID    271| FA020401200D0A
2023-11-09 21:36:03.4008–TRACE–2023/11/09 21:36:03:4008| 0|  COM5| S | CommandID    272| FA52010405
2023-11-09 21:36:03.4163–TRACE–2023/11/09 21:36:03:4163| 0|  COM5| R | CommandID    272| FA0104323A0D0A
2023-11-09 21:36:03.5097–TRACE–2023/11/09 21:36:03:5096| 0|  COM5| S | CommandID    273| FA52020405
2023-11-09 21:36:03.5253–TRACE–2023/11/09 21:36:03:5253| 0|  COM5| R | CommandID    273| FA02041C2A0D0A
2023-11-09 21:36:03.6207–TRACE–2023/11/09 21:36:03:6207| 0|  COM5| S | CommandID    274| FA52030405
2023-11-09 21:36:03.6342–TRACE–2023/11/09 21:36:03:6342| 0|  COM5| R | CommandID    274| FA030413250D0A
2023-11-09 21:36:03.7334–TRACE–2023/11/09 21:36:03:7334| 0|  COM5| S | CommandID    275| FA52010501
2023-11-09 21:36:03.7593–TRACE–2023/11/09 21:36:03:7593| 0|  COM5| R | CommandID    275| FA010401040D0A
2023-11-09 21:36:03.8416–TRACE–2023/11/09 21:36:03:8416| 0|  COM5| S | CommandID    276| FA52030501
2023-11-09 21:36:03.8700–TRACE–2023/11/09 21:36:03:8700| 0|  COM5| R | CommandID    276| FA0304013C0D0A
2023-11-09 21:36:03.9468–TRACE–2023/11/09 21:36:03:9468| 0|  COM5| S | CommandID    277| FA52020501
2023-11-09 21:36:03.9639–TRACE–2023/11/09 21:36:03:9639| 0|  COM5| R | CommandID    277| FA0204015C0D0A
2023-11-09 21:36:04.4511–TRACE–2023/11/09 21:36:04:4511| 0|  COM5| S | CommandID    278| FA52010405
2023-11-09 21:36:04.4815–TRACE–2023/11/09 21:36:04:4815| 0|  COM5| R | CommandID    278| FA010438110D0A
2023-11-09 21:36:04.5596–TRACE–2023/11/09 21:36:04:5596| 0|  COM5| S | CommandID    279| FA52020405
2023-11-09 21:36:04.5731–TRACE–2023/11/09 21:36:04:5731| 0|  COM5| R | CommandID    279| FA02041B120D0A
2023-11-09 21:36:04.6673–TRACE–2023/11/09 21:36:04:6672| 0|  COM5| S | CommandID    280| FA52030405
2023-11-09 21:36:04.6810–TRACE–2023/11/09 21:36:04:6810| 0|  COM5| R | CommandID    280| FA03040C0C0D0A
2023-11-09 21:36:04.7801–TRACE–2023/11/09 21:36:04:7801| 0|  COM5| S | CommandID    281| FA52010501
2023-11-09 21:36:04.8063–TRACE–2023/11/09 21:36:04:8063| 0|  COM5| R | CommandID    281| FA010401440D0A
2023-11-09 21:36:04.8862–TRACE–2023/11/09 21:36:04:8862| 0|  COM5| S | CommandID    282| FA52030501
2023-11-09 21:36:04.9021–TRACE–2023/11/09 21:36:04:9020| 0|  COM5| R | CommandID    282| FA030401100D0A
2023-11-09 21:36:04.9974–TRACE–2023/11/09 21:36:04:9974| 0|  COM5| S | CommandID    283| FA52020501
2023-11-09 21:36:05.0254–TRACE–2023/11/09 21:36:05:0254| 0|  COM5| R | CommandID    283| FA020401380D0A
2023-11-09 21:36:05.5102–TRACE–2023/11/09 21:36:05:5102| 0|  COM5| S | CommandID    284| FA57000201
2023-11-09 21:36:05.5246–TRACE–2023/11/09 21:36:05:5246| 0|  COM5| R | CommandID    284| C30D0A
2023-11-09 21:36:07.5180–TRACE–2023/11/09 21:36:07:5180| 0|  COM5| S | CommandID    285| FA52010002
2023-11-09 21:36:07.5424–TRACE–2023/11/09 21:36:07:5424| 0|  COM5| R | CommandID    285| FA010403040D0A
2023-11-09 21:36:07.5424–TRACE–2023/11/09 21:36:07:5451| 0|  COM5| S | CommandID    286| FA52020002
2023-11-09 21:36:07.5624–TRACE–2023/11/09 21:36:07:5624| 0|  COM5| R | CommandID    286| FA020403040D0A
2023-11-09 21:36:07.5718–TRACE–2023/11/09 21:36:07:5718| 0|  COM5| S | CommandID    287| FA52030002
2023-11-09 21:36:07.5953–TRACE–2023/11/09 21:36:07:5953| 0|  COM5| R | CommandID    287| FA030403040D0A
2023-11-09 21:36:07.5953–TRACE–2023/11/09 21:36:07:5980| 0|  COM5| S | CommandID    288| FA52010001
2023-11-09 21:36:07.6222–TRACE–2023/11/09 21:36:07:6222| 0|  COM5| R | CommandID    288| FA010401020D0A
2023-11-09 21:36:07.6222–TRACE–2023/11/09 21:36:07:6251| 0|  COM5| S | CommandID    289| FA52020001
2023-11-09 21:36:07.6493–TRACE–2023/11/09 21:36:07:6492| 0|  COM5| R | CommandID    289| FA020401020D0A
2023-11-09 21:36:07.6493–TRACE–2023/11/09 21:36:07:6520| 0|  COM5| S | CommandID    290| FA52030001
2023-11-09 21:36:07.6891–TRACE–2023/11/09 21:36:07:6890| 0|  COM5| R | CommandID    290| FA030401020D0A
2023-11-09 21:36:07.6891–TRACE–2023/11/09 21:36:07:6917| 0|  COM5| S | CommandID    291| FA52010401
2023-11-09 21:36:07.7147–TRACE–2023/11/09 21:36:07:7147| 0|  COM5| R | CommandID    291| FA010A0101020304050607080D0A
2023-11-09 21:36:07.7147–TRACE–2023/11/09 21:36:07:7184| 0|  COM5| S | CommandID    292| FA52020401
2023-11-09 21:36:07.7476–TRACE–2023/11/09 21:36:07:7476| 0|  COM5| R | CommandID    292| FA020A0101020304050607080D0A
2023-11-09 21:36:07.7476–TRACE–2023/11/09 21:36:07:7505| 0|  COM5| S | CommandID    293| FA52030401
2023-11-09 21:36:07.7798–TRACE–2023/11/09 21:36:07:7798| 0|  COM5| R | CommandID    293| FA030A0001020304050607080D0A
2023-11-09 21:36:07.7912–TRACE–2023/11/09 21:36:07:7912| 0|  COM5| S | CommandID    294| FA52010101
2023-11-09 21:36:07.8156–TRACE–2023/11/09 21:36:07:8156| 0|  COM5| R | CommandID    294| FA0103640D0A
2023-11-09 21:36:07.8156–TRACE–2023/11/09 21:36:07:8185| 0|  COM5| S | CommandID    295| FA52020101
2023-11-09 21:36:07.8406–TRACE–2023/11/09 21:36:07:8406| 0|  COM5| R | CommandID    295| FA0203000D0A
2023-11-09 21:36:07.8406–TRACE–2023/11/09 21:36:07:8439| 0|  COM5| S | CommandID    296| FA52030101
2023-11-09 21:36:07.8684–TRACE–2023/11/09 21:36:07:8683| 0|  COM5| R | CommandID    296| FA0303640D0A
2023-11-09 21:36:07.8684–TRACE–2023/11/09 21:36:07:8712| 0|  COM5| S | CommandID    297| FA52010402
2023-11-09 21:36:07.8916–TRACE–2023/11/09 21:36:07:8916| 0|  COM5| R | CommandID    297| FA010400850D0A
2023-11-09 21:36:07.9012–TRACE–2023/11/09 21:36:07:9012| 0|  COM5| S | CommandID    298| FA52020402
2023-11-09 21:36:07.9164–TRACE–2023/11/09 21:36:07:9164| 0|  COM5| R | CommandID    298| FA020400890D0A
2023-11-09 21:36:07.9164–TRACE–2023/11/09 21:36:07:9195| 0|  COM5| S | CommandID    299| FA52030402
2023-11-09 21:36:07.9361–TRACE–2023/11/09 21:36:07:9361| 0|  COM5| R | CommandID    299| FA030400850D0A
2023-11-09 21:36:07.9361–TRACE–2023/11/09 21:36:07:9390| 0|  COM5| S | CommandID    300| FA52010403
2023-11-09 21:36:07.9662–TRACE–2023/11/09 21:36:07:9661| 0|  COM5| R | CommandID    300| FA01054157550D0A
2023-11-09 21:36:07.9662–TRACE–2023/11/09 21:36:07:9712| 0|  COM5| S | CommandID    301| FA52020403
2023-11-09 21:36:08.0012–TRACE–2023/11/09 21:36:08:0012| 0|  COM5| R | CommandID    301| FA02054359550D0A
2023-11-09 21:36:08.0012–TRACE–2023/11/09 21:36:08:0045| 0|  COM5| S | CommandID    302| FA52030403
2023-11-09 21:36:08.0277–TRACE–2023/11/09 21:36:08:0277| 0|  COM5| R | CommandID    302| FA03054359550D0A
2023-11-09 21:36:08.0277–TRACE–2023/11/09 21:36:08:0310| 0|  COM5| S | CommandID    303| FA52010404
2023-11-09 21:36:08.0563–TRACE–2023/11/09 21:36:08:0563| 0|  COM5| R | CommandID    303| FA01034B0D0A
2023-11-09 21:36:08.0563–TRACE–2023/11/09 21:36:08:0594| 0|  COM5| S | CommandID    304| FA52020404
2023-11-09 21:36:08.0874–TRACE–2023/11/09 21:36:08:0874| 0|  COM5| R | CommandID    304| FA02034B0D0A
2023-11-09 21:36:08.0874–TRACE–2023/11/09 21:36:08:0928| 0|  COM5| S | CommandID    305| FA52030404
2023-11-09 21:36:08.1260–TRACE–2023/11/09 21:36:08:1260| 0|  COM5| R | CommandID    305| FA03034B0D0A
2023-11-09 21:36:08.1260–TRACE–2023/11/09 21:36:08:1288| 0|  COM5| S | CommandID    306| FA52010405
2023-11-09 21:36:08.1494–TRACE–2023/11/09 21:36:08:1494| 0|  COM5| R | CommandID    306| FA0104481F0D0A
2023-11-09 21:36:08.2335–TRACE–2023/11/09 21:36:08:2334| 0|  COM5| S | CommandID    307| FA52020405
2023-11-09 21:36:08.2635–TRACE–2023/11/09 21:36:08:2635| 0|  COM5| R | CommandID    307| FA02041E1B0D0A
2023-11-09 21:36:08.3366–TRACE–2023/11/09 21:36:08:3366| 0|  COM5| S | CommandID    308| FA52030405
2023-11-09 21:36:08.3538–TRACE–2023/11/09 21:36:08:3538| 0|  COM5| R | CommandID    308| FA030429110D0A
2023-11-09 21:36:08.4479–TRACE–2023/11/09 21:36:08:4479| 0|  COM5| S | CommandID    309| FA52010501
2023-11-09 21:36:08.4637–TRACE–2023/11/09 21:36:08:4637| 0|  COM5| R | CommandID    309| FA0104012C0D0A
2023-11-09 21:36:08.5570–TRACE–2023/11/09 21:36:08:5570| 0|  COM5| S | CommandID    310| FA52030501
2023-11-09 21:36:08.5741–TRACE–2023/11/09 21:36:08:5741| 0|  COM5| R | CommandID    310| FA030401280D0A
2023-11-09 21:36:08.6649–TRACE–2023/11/09 21:36:08:6649| 0|  COM5| S | CommandID    311| FA52020501
2023-11-09 21:36:08.6824–TRACE–2023/11/09 21:36:08:6824| 0|  COM5| R | CommandID    311| FA0204012C0D0A
2023-11-09 21:36:09.1671–TRACE–2023/11/09 21:36:09:1670| 0|  COM5| S | CommandID    312| FA52010405
2023-11-09 21:36:09.1817–TRACE–2023/11/09 21:36:09:1816| 0|  COM5| R | CommandID    312| FA010433120D0A
2023-11-09 21:36:09.2746–TRACE–2023/11/09 21:36:09:2746| 0|  COM5| S | CommandID    313| FA52020405
2023-11-09 21:36:09.2920–TRACE–2023/11/09 21:36:09:2920| 0|  COM5| R | CommandID    313| FA02041B1F0D0A
2023-11-09 21:36:09.3897–TRACE–2023/11/09 21:36:09:3897| 0|  COM5| S | CommandID    314| FA52030405
2023-11-09 21:36:09.4194–TRACE–2023/11/09 21:36:09:4194| 0|  COM5| R | CommandID    314| FA030412260D0A
2023-11-09 21:36:09.4965–TRACE–2023/11/09 21:36:09:4965| 0|  COM5| S | CommandID    315| FA52010501
2023-11-09 21:36:09.5099–TRACE–2023/11/09 21:36:09:5099| 0|  COM5| R | CommandID    315| FA010401180D0A
2023-11-09 21:36:09.6043–TRACE–2023/11/09 21:36:09:6043| 0|  COM5| S | CommandID    316| FA52030501
2023-11-09 21:36:09.6229–TRACE–2023/11/09 21:36:09:6229| 0|  COM5| R | CommandID    316| FA030401040D0A
2023-11-09 21:36:09.7119–TRACE–2023/11/09 21:36:09:7119| 0|  COM5| S | CommandID    317| FA52020501
2023-11-09 21:36:09.7295–TRACE–2023/11/09 21:36:09:7295| 0|  COM5| R | CommandID    317| FA0204012C0D0A
2023-11-09 21:36:10.2192–TRACE–2023/11/09 21:36:10:2192| 0|  COM5| S | CommandID    318| FA52010405
2023-11-09 21:36:10.2448–TRACE–2023/11/09 21:36:10:2448| 0|  COM5| R | CommandID    318| FA01042D4B0D0A
2023-11-09 21:36:10.3275–TRACE–2023/11/09 21:36:10:3275| 0|  COM5| S | CommandID    319| FA52020405
2023-11-09 21:36:10.3600–TRACE–2023/11/09 21:36:10:3599| 0|  COM5| R | CommandID    319| FA02043E140D0A
2023-11-09 21:36:10.4306–TRACE–2023/11/09 21:36:10:4306| 0|  COM5| S | CommandID    320| FA52030405
2023-11-09 21:36:10.4476–TRACE–2023/11/09 21:36:10:4476| 0|  COM5| R | CommandID    320| FA030421330D0A
2023-11-09 21:36:10.5427–TRACE–2023/11/09 21:36:10:5426| 0|  COM5| S | CommandID    321| FA52010501
2023-11-09 21:36:10.5594–TRACE–2023/11/09 21:36:10:5594| 0|  COM5| R | CommandID    321| FA010401540D0A
2023-11-09 21:36:10.6504–TRACE–2023/11/09 21:36:10:6503| 0|  COM5| S | CommandID    322| FA52030501
2023-11-09 21:36:10.6672–TRACE–2023/11/09 21:36:10:6672| 0|  COM5| R | CommandID    322| FA030401500D0A
2023-11-09 21:36:10.7604–TRACE–2023/11/09 21:36:10:7604| 0|  COM5| S | CommandID    323| FA52020501
2023-11-09 21:36:10.7747–TRACE–2023/11/09 21:36:10:7747| 0|  COM5| R | CommandID    323| FA020405000D0A
2023-11-09 21:36:11.2679–TRACE–2023/11/09 21:36:11:2679| 0|  COM5| S | CommandID    324| FA52010405
2023-11-09 21:36:11.2951–TRACE–2023/11/09 21:36:11:2951| 0|  COM5| R | CommandID    324| FA0104220C0D0A
2023-11-09 21:36:11.3702–TRACE–2023/11/09 21:36:11:3702| 0|  COM5| S | CommandID    325| FA52020405
2023-11-09 21:36:11.3856–TRACE–2023/11/09 21:36:11:3856| 0|  COM5| R | CommandID    325| FA02043F1F0D0A
2023-11-09 21:36:11.4793–TRACE–2023/11/09 21:36:11:4793| 0|  COM5| S | CommandID    326| FA52030405
2023-11-09 21:36:11.4950–TRACE–2023/11/09 21:36:11:4950| 0|  COM5| R | CommandID    326| FA0304481D0D0A
2023-11-09 21:36:11.5872–TRACE–2023/11/09 21:36:11:5872| 0|  COM5| S | CommandID    327| FA52010501
2023-11-09 21:36:11.6048–TRACE–2023/11/09 21:36:11:6048| 0|  COM5| R | CommandID    327| FA010401100D0A
2023-11-09 21:36:11.7027–TRACE–2023/11/09 21:36:11:7027| 0|  COM5| S | CommandID    328| FA52030501
2023-11-09 21:36:11.7319–TRACE–2023/11/09 21:36:11:7319| 0|  COM5| R | CommandID    328| FA030401080D0A
2023-11-09 21:36:11.8056–TRACE–2023/11/09 21:36:11:8056| 0|  COM5| S | CommandID    329| FA52020501
2023-11-09 21:36:11.8224–TRACE–2023/11/09 21:36:11:8223| 0|  COM5| R | CommandID    329| FA020401500D0A
2023-11-09 21:36:12.3062–TRACE–2023/11/09 21:36:12:3062| 0|  COM5| S | CommandID    330| FA52010405
2023-11-09 21:36:12.3216–TRACE–2023/11/09 21:36:12:3216| 0|  COM5| R | CommandID    330| FA01042A340D0A
2023-11-09 21:36:12.4193–TRACE–2023/11/09 21:36:12:4193| 0|  COM5| S | CommandID    331| FA52020405
2023-11-09 21:36:12.4468–TRACE–2023/11/09 21:36:12:4468| 0|  COM5| R | CommandID    331| FA02042E2A0D0A
2023-11-09 21:36:12.5248–TRACE–2023/11/09 21:36:12:5248| 0|  COM5| S | CommandID    332| FA52030405
2023-11-09 21:36:12.5410–TRACE–2023/11/09 21:36:12:5410| 0|  COM5| R | CommandID    332| FA030439100D0A
2023-11-09 21:36:12.6340–TRACE–2023/11/09 21:36:12:6340| 0|  COM5| S | CommandID    333| FA52010501
