2023-11-29 17:00:00.0026–TRACE–2023/11/29 17:00:00:0025| 0| COM84| S | CommandID  19877| FA52010405
2023-11-29 17:07:42.4231–TRACE–2023/11/29 17:07:42:4231| 0| COM84| R | CommandID  23433| FA0303640D0A
2023-11-29 17:07:42.4419–TRACE–2023/11/29 17:07:42:4419| 0| COM84| S | CommandID  23434| FA52010402
2023-11-29 17:07:42.4849–TRACE–2023/11/29 17:07:42:4848| 0| COM84| R | CommandID  23434| FA010400850D0A
2023-11-29 17:07:42.5198–TRACE–2023/11/29 17:07:42:5198| 0| COM84| S | CommandID  23435| FA52020402
2023-11-29 17:07:42.5569–TRACE–2023/11/29 17:07:42:5569| 0| COM84| R | CommandID  23435| FA020400850D0A
2023-11-29 17:07:42.5569–TRACE–2023/11/29 17:07:42:5680| 0| COM84| S | CommandID  23436| FA52030402
2023-11-29 17:07:42.6017–TRACE–2023/11/29 17:07:42:6017| 0| COM84| R | CommandID  23436| FA030400870D0A
2023-11-29 17:07:42.6017–TRACE–2023/11/29 17:07:42:6106| 0| COM84| S | CommandID  23437| FA52010403
2023-11-29 17:07:42.6584–TRACE–2023/11/29 17:07:42:6584| 0| COM84| R | CommandID  23437| FA01054357550D0A
2023-11-29 17:07:42.6730–TRACE–2023/11/29 17:07:42:6729| 0| COM84| S | CommandID  23438| FA52020403
2023-11-29 17:07:42.7059–TRACE–2023/11/29 17:07:42:7059| 0| COM84| R | CommandID  23438| FA02054155550D0A
2023-11-29 17:07:42.7304–TRACE–2023/11/29 17:07:42:7304| 0| COM84| S | CommandID  23439| FA52030403
2023-11-29 17:07:42.7616–TRACE–2023/11/29 17:07:42:7616| 0| COM84| R | CommandID  23439| FA03054157550D0A
2023-11-29 17:07:42.7851–TRACE–2023/11/29 17:07:42:7850| 0| COM84| S | CommandID  23440| FA52010404
2023-11-29 17:07:42.8147–TRACE–2023/11/29 17:07:42:8147| 0| COM84| R | CommandID  23440| FA01034B0D0A
2023-11-29 17:07:42.8370–TRACE–2023/11/29 17:07:42:8370| 0| COM84| S | CommandID  23441| FA52020404
2023-11-29 17:07:42.8766–TRACE–2023/11/29 17:07:42:8766| 0| COM84| R | CommandID  23441| FA02034B0D0A
2023-11-29 17:07:42.8846–TRACE–2023/11/29 17:07:42:8846| 0| COM84| S | CommandID  23442| FA52030404
2023-11-29 17:07:42.9223–TRACE–2023/11/29 17:07:42:9223| 0| COM84| R | CommandID  23442| FA03034B0D0A
2023-11-29 17:07:42.9302–TRACE–2023/11/29 17:07:42:9302| 0| COM84| S | CommandID  23443| FA52010405
2023-11-29 17:07:42.9649–TRACE–2023/11/29 17:07:42:9649| 0| COM84| R | CommandID  23443| FA01043D2A0D0A
2023-11-29 17:07:42.9832–TRACE–2023/11/29 17:07:42:9832| 0| COM84| S | CommandID  23444| FA52020405
2023-11-29 17:07:43.0146–TRACE–2023/11/29 17:07:43:0145| 0| COM84| R | CommandID  23444| FA0204221F0D0A
2023-11-29 17:07:43.0383–TRACE–2023/11/29 17:07:43:0383| 0| COM84| S | CommandID  23445| FA52030405
2023-11-29 17:07:43.0796–TRACE–2023/11/29 17:07:43:0796| 0| COM84| R | CommandID  23445| FA030420350D0A
2023-11-29 17:07:43.1037–TRACE–2023/11/29 17:07:43:1037| 0| COM84| S | CommandID  23446| FA52010501
2023-11-29 17:07:43.1358–TRACE–2023/11/29 17:07:43:1358| 0| COM84| R | CommandID  23446| FA010401440D0A
2023-11-29 17:07:43.1358–TRACE–2023/11/29 17:07:43:1448| 0| COM84| S | CommandID  23447| FA52030501
2023-11-29 17:07:43.1828–TRACE–2023/11/29 17:07:43:1828| 0| COM84| R | CommandID  23447| FA030401400D0A
2023-11-29 17:07:43.1828–TRACE–2023/11/29 17:07:43:1919| 0| COM84| S | CommandID  23448| FA52020501
2023-11-29 17:07:43.2211–TRACE–2023/11/29 17:07:43:2211| 0| COM84| R | CommandID  23448| FA0204014C0D0A
2023-11-29 17:07:44.8665–TRACE–2023/11/29 17:07:44:8665| 0| COM84| S | CommandID  23449| FA52010002
2023-11-29 17:07:44.9019–TRACE–2023/11/29 17:07:44:9019| 0| COM84| R | CommandID  23449| FA010403040D0A
2023-11-29 17:07:44.9266–TRACE–2023/11/29 17:07:44:9265| 0| COM84| S | CommandID  23450| FA52020002
2023-11-29 17:07:44.9682–TRACE–2023/11/29 17:07:44:9682| 0| COM84| R | CommandID  23450| FA020403040D0A
2023-11-29 17:07:44.9879–TRACE–2023/11/29 17:07:44:9879| 0| COM84| S | CommandID  23451| FA52030002
2023-11-29 17:07:45.0245–TRACE–2023/11/29 17:07:45:0245| 0| COM84| R | CommandID  23451| FA030403040D0A
2023-11-29 17:07:45.0395–TRACE–2023/11/29 17:07:45:0394| 0| COM84| S | CommandID  23452| FA52010001
2023-11-29 17:07:45.0783–TRACE–2023/11/29 17:07:45:0783| 0| COM84| R | CommandID  23452| FA010401020D0A
2023-11-29 17:07:45.0867–TRACE–2023/11/29 17:07:45:0867| 0| COM84| S | CommandID  23453| FA52020001
2023-11-29 17:07:45.1220–TRACE–2023/11/29 17:07:45:1220| 0| COM84| R | CommandID  23453| FA020401020D0A
2023-11-29 17:07:45.1383–TRACE–2023/11/29 17:07:45:1383| 0| COM84| S | CommandID  23454| FA52030001
2023-11-29 17:07:45.1689–TRACE–2023/11/29 17:07:45:1689| 0| COM84| R | CommandID  23454| FA030401020D0A
2023-11-29 17:07:45.1927–TRACE–2023/11/29 17:07:45:1927| 0| COM84| S | CommandID  23455| FA52010401
2023-11-29 17:07:45.2369–TRACE–2023/11/29 17:07:45:2369| 0| COM84| R | CommandID  23455| FA010A0101020304050607080D0A
2023-11-29 17:07:45.2605–TRACE–2023/11/29 17:07:45:2605| 0| COM84| S | CommandID  23456| FA52020401
2023-11-29 17:07:45.3108–TRACE–2023/11/29 17:07:45:3108| 0| COM84| R | CommandID  23456| FA020A0101020304050607080D0A
2023-11-29 17:07:45.3194–TRACE–2023/11/29 17:07:45:3194| 0| COM84| S | CommandID  23457| FA52030401
2023-11-29 17:07:45.3536–TRACE–2023/11/29 17:07:45:3536| 0| COM84| R | CommandID  23457| FA030A0101020304050607080D0A
2023-11-29 17:07:45.3536–TRACE–2023/11/29 17:07:45:3625| 0| COM84| S | CommandID  23458| FA52010101
2023-11-29 17:07:45.3979–TRACE–2023/11/29 17:07:45:3979| 0| COM84| R | CommandID  23458| FA0103640D0A
2023-11-29 17:07:45.4172–TRACE–2023/11/29 17:07:45:4171| 0| COM84| S | CommandID  23459| FA52020101
2023-11-29 17:07:45.4484–TRACE–2023/11/29 17:07:45:4483| 0| COM84| R | CommandID  23459| FA0203640D0A
2023-11-29 17:07:45.4762–TRACE–2023/11/29 17:07:45:4762| 0| COM84| S | CommandID  23460| FA52030101
2023-11-29 17:07:45.5188–TRACE–2023/11/29 17:07:45:5187| 0| COM84| R | CommandID  23460| FA0303640D0A
2023-11-29 17:07:45.5284–TRACE–2023/11/29 17:07:45:5283| 0| COM84| S | CommandID  23461| FA52010402
2023-11-29 17:07:45.5725–TRACE–2023/11/29 17:07:45:5724| 0| COM84| R | CommandID  23461| FA010400850D0A
2023-11-29 17:07:45.5725–TRACE–2023/11/29 17:07:45:5757| 0| COM84| S | CommandID  23462| FA52020402
2023-11-29 17:07:45.6060–TRACE–2023/11/29 17:07:45:6060| 0| COM84| R | CommandID  23462| FA020400850D0A
2023-11-29 17:07:45.6060–TRACE–2023/11/29 17:07:45:6079| 0| COM84| S | CommandID  23463| FA52030402
2023-11-29 17:07:45.6359–TRACE–2023/11/29 17:07:45:6359| 0| COM84| R | CommandID  23463| FA030400850D0A
2023-11-29 17:07:45.6474–TRACE–2023/11/29 17:07:45:6473| 0| COM84| S | CommandID  23464| FA52010403
2023-11-29 17:07:45.6737–TRACE–2023/11/29 17:07:45:6737| 0| COM84| R | CommandID  23464| FA01054357550D0A
2023-11-29 17:07:45.6924–TRACE–2023/11/29 17:07:45:6924| 0| COM84| S | CommandID  23465| FA52020403
2023-11-29 17:07:45.7169–TRACE–2023/11/29 17:07:45:7169| 0| COM84| R | CommandID  23465| FA02054559550D0A
2023-11-29 17:07:45.7169–TRACE–2023/11/29 17:07:45:7199| 0| COM84| S | CommandID  23466| FA52030403
2023-11-29 17:07:45.7426–TRACE–2023/11/29 17:07:45:7425| 0| COM84| R | CommandID  23466| FA03054355550D0A
2023-11-29 17:07:45.7426–TRACE–2023/11/29 17:07:45:7458| 0| COM84| S | CommandID  23467| FA52010404
2023-11-29 17:07:45.7751–TRACE–2023/11/29 17:07:45:7750| 0| COM84| R | CommandID  23467| FA01034B0D0A
2023-11-29 17:07:45.7751–TRACE–2023/11/29 17:07:45:7780| 0| COM84| S | CommandID  23468| FA52020404
2023-11-29 17:07:45.8113–TRACE–2023/11/29 17:07:45:8113| 0| COM84| R | CommandID  23468| FA02034B0D0A
2023-11-29 17:07:45.8113–TRACE–2023/11/29 17:07:45:8143| 0| COM84| S | CommandID  23469| FA52030404
2023-11-29 17:07:45.8372–TRACE–2023/11/29 17:07:45:8372| 0| COM84| R | CommandID  23469| FA03034B0D0A
2023-11-29 17:07:45.8633–TRACE–2023/11/29 17:07:45:8632| 0| COM84| S | CommandID  23470| FA52010405
2023-11-29 17:07:45.8879–TRACE–2023/11/29 17:07:45:8879| 0| COM84| R | CommandID  23470| FA010427120D0A
2023-11-29 17:07:45.9002–TRACE–2023/11/29 17:07:45:9002| 0| COM84| S | CommandID  23471| FA52020405
2023-11-29 17:07:45.9400–TRACE–2023/11/29 17:07:45:9400| 0| COM84| R | CommandID  23471| FA02041B420D0A
2023-11-29 17:07:45.9496–TRACE–2023/11/29 17:07:45:9496| 0| COM84| S | CommandID  23472| FA52030405
2023-11-29 17:07:45.9810–TRACE–2023/11/29 17:07:45:9810| 0| COM84| R | CommandID  23472| FA0304440A0D0A
2023-11-29 17:07:45.9810–TRACE–2023/11/29 17:07:45:9845| 0| COM84| S | CommandID  23473| FA52010501
2023-11-29 17:07:46.0172–TRACE–2023/11/29 17:07:46:0171| 0| COM84| R | CommandID  23473| FA010401140D0A
2023-11-29 17:07:46.0172–TRACE–2023/11/29 17:07:46:0203| 0| COM84| S | CommandID  23474| FA52030501
2023-11-29 17:07:46.0427–TRACE–2023/11/29 17:07:46:0427| 0| COM84| R | CommandID  23474| FA0304015C0D0A
2023-11-29 17:07:46.0427–TRACE–2023/11/29 17:07:46:0524| 0| COM84| S | CommandID  23475| FA52020501
2023-11-29 17:07:46.0932–TRACE–2023/11/29 17:07:46:0932| 0| COM84| R | CommandID  23475| FA020401440D0A
2023-11-29 17:07:47.9473–TRACE–2023/11/29 17:07:47:9473| 0| COM84| S | CommandID  23476| FA52010002
2023-11-29 17:07:47.9797–TRACE–2023/11/29 17:07:47:9797| 0| COM84| R | CommandID  23476| FA010403040D0A
2023-11-29 17:07:47.9797–TRACE–2023/11/29 17:07:47:9827| 0| COM84| S | CommandID  23477| FA52020002
2023-11-29 17:07:48.0179–TRACE–2023/11/29 17:07:48:0179| 0| COM84| R | CommandID  23477| FA020403040D0A
2023-11-29 17:07:48.0271–TRACE–2023/11/29 17:07:48:0271| 0| COM84| S | CommandID  23478| FA52030002
2023-11-29 17:07:48.0606–TRACE–2023/11/29 17:07:48:0606| 0| COM84| R | CommandID  23478| FA030403040D0A
2023-11-29 17:07:48.0606–TRACE–2023/11/29 17:07:48:0636| 0| COM84| S | CommandID  23479| FA52010001
2023-11-29 17:07:48.0885–TRACE–2023/11/29 17:07:48:0885| 0| COM84| R | CommandID  23479| FA010401020D0A
2023-11-29 17:07:48.0885–TRACE–2023/11/29 17:07:48:0922| 0| COM84| S | CommandID  23480| FA52020001
2023-11-29 17:07:48.1215–TRACE–2023/11/29 17:07:48:1215| 0| COM84| R | CommandID  23480| FA020401020D0A
2023-11-29 17:07:48.1314–TRACE–2023/11/29 17:07:48:1314| 0| COM84| S | CommandID  23481| FA52030001
2023-11-29 17:07:48.1730–TRACE–2023/11/29 17:07:48:1730| 0| COM84| R | CommandID  23481| FA030401020D0A
2023-11-29 17:07:48.1730–TRACE–2023/11/29 17:07:48:1760| 0| COM84| S | CommandID  23482| FA52010401
2023-11-29 17:07:48.2014–TRACE–2023/11/29 17:07:48:2013| 0| COM84| R | CommandID  23482| FA010A0101020304050607080D0A
2023-11-29 17:07:48.2127–TRACE–2023/11/29 17:07:48:2127| 0| COM84| S | CommandID  23483| FA52020401
2023-11-29 17:07:48.2511–TRACE–2023/11/29 17:07:48:2510| 0| COM84| R | CommandID  23483| FA020A0101020304050607080D0A
2023-11-29 17:07:48.2705–TRACE–2023/11/29 17:07:48:2705| 0| COM84| S | CommandID  23484| FA52030401
2023-11-29 17:07:48.2967–TRACE–2023/11/29 17:07:48:2967| 0| COM84| R | CommandID  23484| FA030A0101020304050607080D0A
2023-11-29 17:07:48.3084–TRACE–2023/11/29 17:07:48:3084| 0| COM84| S | CommandID  23485| FA52010101
2023-11-29 17:07:48.3373–TRACE–2023/11/29 17:07:48:3373| 0| COM84| R | CommandID  23485| FA0103640D0A
2023-11-29 17:07:48.3373–TRACE–2023/11/29 17:07:48:3497| 0| COM84| S | CommandID  23486| FA52020101
2023-11-29 17:07:48.3838–TRACE–2023/11/29 17:07:48:3838| 0| COM84| R | CommandID  23486| FA0203640D0A
2023-11-29 17:07:48.3994–TRACE–2023/11/29 17:07:48:3994| 0| COM84| S | CommandID  23487| FA52030101
2023-11-29 17:07:48.4392–TRACE–2023/11/29 17:07:48:4392| 0| COM84| R | CommandID  23487| FA0303640D0A
2023-11-29 17:07:48.4438–TRACE–2023/11/29 17:07:48:4438| 0| COM84| S | CommandID  23488| FA52010402
2023-11-29 17:07:48.4757–TRACE–2023/11/29 17:07:48:4756| 0| COM84| R | CommandID  23488| FA010400890D0A
2023-11-29 17:07:48.4757–TRACE–2023/11/29 17:07:48:4859| 0| COM84| S | CommandID  23489| FA52020402
2023-11-29 17:07:48.5161–TRACE–2023/11/29 17:07:48:5160| 0| COM84| R | CommandID  23489| FA020400890D0A
2023-11-29 17:07:48.5161–TRACE–2023/11/29 17:07:48:5199| 0| COM84| S | CommandID  23490| FA52030402
2023-11-29 17:07:48.5422–TRACE–2023/11/29 17:07:48:5421| 0| COM84| R | CommandID  23490| FA030400850D0A
2023-11-29 17:07:48.5422–TRACE–2023/11/29 17:07:48:5466| 0| COM84| S | CommandID  23491| FA52010403
2023-11-29 17:07:48.5800–TRACE–2023/11/29 17:07:48:5799| 0| COM84| R | CommandID  23491| FA01054359550D0A
2023-11-29 17:07:48.5907–TRACE–2023/11/29 17:07:48:5907| 0| COM84| S | CommandID  23492| FA52020403
2023-11-29 17:07:48.6201–TRACE–2023/11/29 17:07:48:6200| 0| COM84| R | CommandID  23492| FA02054359550D0A
2023-11-29 17:07:48.6201–TRACE–2023/11/29 17:07:48:6245| 0| COM84| S | CommandID  23493| FA52030403
2023-11-29 17:07:48.6509–TRACE–2023/11/29 17:07:48:6509| 0| COM84| R | CommandID  23493| FA03054555550D0A
2023-11-29 17:07:48.6509–TRACE–2023/11/29 17:07:48:6583| 0| COM84| S | CommandID  23494| FA52010404
2023-11-29 17:07:48.6853–TRACE–2023/11/29 17:07:48:6852| 0| COM84| R | CommandID  23494| FA01034B0D0A
2023-11-29 17:07:48.6960–TRACE–2023/11/29 17:07:48:6960| 0| COM84| S | CommandID  23495| FA52020404
2023-11-29 17:07:48.7348–TRACE–2023/11/29 17:07:48:7348| 0| COM84| R | CommandID  23495| FA02034B0D0A
2023-11-29 17:07:48.7348–TRACE–2023/11/29 17:07:48:7394| 0| COM84| S | CommandID  23496| FA52030404
2023-11-29 17:07:48.7646–TRACE–2023/11/29 17:07:48:7646| 0| COM84| R | CommandID  23496| FA03034B0D0A
2023-11-29 17:07:48.7854–TRACE–2023/11/29 17:07:48:7853| 0| COM84| S | CommandID  23497| FA52010405
2023-11-29 17:07:48.8124–TRACE–2023/11/29 17:07:48:8124| 0| COM84| R | CommandID  23497| FA01041B2E0D0A
2023-11-29 17:07:48.8353–TRACE–2023/11/29 17:07:48:8352| 0| COM84| S | CommandID  23498| FA52020405
2023-11-29 17:07:48.8784–TRACE–2023/11/29 17:07:48:8783| 0| COM84| R | CommandID  23498| FA02040D180D0A
2023-11-29 17:07:48.8952–TRACE–2023/11/29 17:07:48:8952| 0| COM84| S | CommandID  23499| FA52030405
2023-11-29 17:07:48.9231–TRACE–2023/11/29 17:07:48:9231| 0| COM84| R | CommandID  23499| FA0304422D0D0A
2023-11-29 17:07:48.9373–TRACE–2023/11/29 17:07:48:9373| 0| COM84| S | CommandID  23500| FA52010501
2023-11-29 17:07:48.9833–TRACE–2023/11/29 17:07:48:9833| 0| COM84| R | CommandID  23500| FA010401180D0A
2023-11-29 17:07:48.9964–TRACE–2023/11/29 17:07:48:9963| 0| COM84| S | CommandID  23501| FA52030501
2023-11-29 17:07:49.0250–TRACE–2023/11/29 17:07:49:0250| 0| COM84| R | CommandID  23501| FA030401380D0A
2023-11-29 17:07:49.0385–TRACE–2023/11/29 17:07:49:0385| 0| COM84| S | CommandID  23502| FA52020501
2023-11-29 17:07:49.0774–TRACE–2023/11/29 17:07:49:0774| 0| COM84| R | CommandID  23502| FA020401280D0A
2023-11-29 17:07:51.0393–TRACE–2023/11/29 17:07:51:0393| 0| COM84| S | CommandID  23503| FA52010002
2023-11-29 17:07:51.0539–TRACE–2023/11/29 17:07:51:0539| 0| COM84| R | CommandID  23503| FA010403040D0A
2023-11-29 17:07:51.0539–TRACE–2023/11/29 17:07:51:0672| 0| COM84| S | CommandID  23504| FA52020002
2023-11-29 17:07:51.0929–TRACE–2023/11/29 17:07:51:0929| 0| COM84| R | CommandID  23504| FA020403040D0A
2023-11-29 17:07:51.1091–TRACE–2023/11/29 17:07:51:1091| 0| COM84| S | CommandID  23505| FA52030002
2023-11-29 17:07:51.1556–TRACE–2023/11/29 17:07:51:1556| 0| COM84| R | CommandID  23505| FA030403040D0A
2023-11-29 17:07:51.1680–TRACE–2023/11/29 17:07:51:1680| 0| COM84| S | CommandID  23506| FA52010001
2023-11-29 17:07:51.1953–TRACE–2023/11/29 17:07:51:1953| 0| COM84| R | CommandID  23506| FA010401020D0A
2023-11-29 17:07:51.2102–TRACE–2023/11/29 17:07:51:2102| 0| COM84| S | CommandID  23507| FA52020001
2023-11-29 17:07:51.2497–TRACE–2023/11/29 17:07:51:2496| 0| COM84| R | CommandID  23507| FA020401020D0A
2023-11-29 17:07:51.2716–TRACE–2023/11/29 17:07:51:2716| 0| COM84| S | CommandID  23508| FA52030001
2023-11-29 17:07:51.3094–TRACE–2023/11/29 17:07:51:3094| 0| COM84| R | CommandID  23508| FA030401020D0A
2023-11-29 17:07:51.3266–TRACE–2023/11/29 17:07:51:3266| 0| COM84| S | CommandID  23509| FA52010401
2023-11-29 17:07:51.3552–TRACE–2023/11/29 17:07:51:3552| 0| COM84| R | CommandID  23509| FA010A0101020304050607080D0A
2023-11-29 17:07:51.3703–TRACE–2023/11/29 17:07:51:3703| 0| COM84| S | CommandID  23510| FA52020401
2023-11-29 17:07:51.4177–TRACE–2023/11/29 17:07:51:4176| 0| COM84| R | CommandID  23510| FA020A0101020304050607080D0A
2023-11-29 17:07:51.4177–TRACE–2023/11/29 17:07:51:4248| 0| COM84| S | CommandID  23511| FA52030401
2023-11-29 17:07:51.4699–TRACE–2023/11/29 17:07:51:4698| 0| COM84| R | CommandID  23511| FA030A0001020304050607080D0A
2023-11-29 17:07:51.4757–TRACE–2023/11/29 17:07:51:4756| 0| COM84| S | CommandID  23512| FA52010101
2023-11-29 17:07:51.5082–TRACE–2023/11/29 17:07:51:5082| 0| COM84| R | CommandID  23512| FA0103640D0A
2023-11-29 17:07:51.5082–TRACE–2023/11/29 17:07:51:5218| 0| COM84| S | CommandID  23513| FA52020101
2023-11-29 17:07:51.5567–TRACE–2023/11/29 17:07:51:5566| 0| COM84| R | CommandID  23513| FA0203640D0A
2023-11-29 17:07:51.5567–TRACE–2023/11/29 17:07:51:5628| 0| COM84| S | CommandID  23514| FA52030101
2023-11-29 17:07:51.5905–TRACE–2023/11/29 17:07:51:5905| 0| COM84| R | CommandID  23514| FA0303640D0A
2023-11-29 17:07:51.5905–TRACE–2023/11/29 17:07:51:5988| 0| COM84| S | CommandID  23515| FA52010402
2023-11-29 17:07:51.6395–TRACE–2023/11/29 17:07:51:6394| 0| COM84| R | CommandID  23515| FA010400850D0A
2023-11-29 17:07:51.6554–TRACE–2023/11/29 17:07:51:6554| 0| COM84| S | CommandID  23516| FA52020402
2023-11-29 17:07:51.7018–TRACE–2023/11/29 17:07:51:7018| 0| COM84| R | CommandID  23516| FA020400870D0A
2023-11-29 17:07:51.7018–TRACE–2023/11/29 17:07:51:7093| 0| COM84| S | CommandID  23517| FA52030402
2023-11-29 17:07:51.7466–TRACE–2023/11/29 17:07:51:7466| 0| COM84| R | CommandID  23517| FA030400890D0A
2023-11-29 17:07:51.7466–TRACE–2023/11/29 17:07:51:7533| 0| COM84| S | CommandID  23518| FA52010403
2023-11-29 17:07:51.7803–TRACE–2023/11/29 17:07:51:7803| 0| COM84| R | CommandID  23518| FA01054355550D0A
2023-11-29 17:07:51.7916–TRACE–2023/11/29 17:07:51:7916| 0| COM84| S | CommandID  23519| FA52020403
2023-11-29 17:07:51.8268–TRACE–2023/11/29 17:07:51:8268| 0| COM84| R | CommandID  23519| FA02054155550D0A
2023-11-29 17:07:51.8268–TRACE–2023/11/29 17:07:51:8334| 0| COM84| S | CommandID  23520| FA52030403
2023-11-29 17:07:51.8594–TRACE–2023/11/29 17:07:51:8594| 0| COM84| R | CommandID  23520| FA03054359550D0A
2023-11-29 17:07:51.8709–TRACE–2023/11/29 17:07:51:8709| 0| COM84| S | CommandID  23521| FA52010404
2023-11-29 17:07:51.9127–TRACE–2023/11/29 17:07:51:9127| 0| COM84| R | CommandID  23521| FA01034B0D0A
2023-11-29 17:07:51.9127–TRACE–2023/11/29 17:07:51:9212| 0| COM84| S | CommandID  23522| FA52020404
2023-11-29 17:07:51.9473–TRACE–2023/11/29 17:07:51:9473| 0| COM84| R | CommandID  23522| FA02034B0D0A
2023-11-29 17:07:51.9473–TRACE–2023/11/29 17:07:51:9540| 0| COM84| S | CommandID  23523| FA52030404
2023-11-29 17:07:51.9808–TRACE–2023/11/29 17:07:51:9808| 0| COM84| R | CommandID  23523| FA03034B0D0A
2023-11-29 17:07:51.9941–TRACE–2023/11/29 17:07:51:9941| 0| COM84| S | CommandID  23524| FA52010405
2023-11-29 17:07:52.0261–TRACE–2023/11/29 17:07:52:0261| 0| COM84| R | CommandID  23524| FA010444440D0A
2023-11-29 17:07:52.0261–TRACE–2023/11/29 17:07:52:0351| 0| COM84| S | CommandID  23525| FA52020405
2023-11-29 17:07:52.0543–TRACE–2023/11/29 17:07:52:0542| 0| COM84| R | CommandID  23525| FA020422500D0A
2023-11-29 17:07:52.0791–TRACE–2023/11/29 17:07:52:0790| 0| COM84| S | CommandID  23526| FA52030405
2023-11-29 17:07:52.1064–TRACE–2023/11/29 17:07:52:1064| 0| COM84| R | CommandID  23526| FA030424240D0A
2023-11-29 17:07:52.1300–TRACE–2023/11/29 17:07:52:1300| 0| COM84| S | CommandID  23527| FA52010501
2023-11-29 17:07:52.1562–TRACE–2023/11/29 17:07:52:1561| 0| COM84| R | CommandID  23527| FA010401580D0A
2023-11-29 17:07:52.1731–TRACE–2023/11/29 17:07:52:1731| 0| COM84| S | CommandID  23528| FA52030501
2023-11-29 17:07:52.2033–TRACE–2023/11/29 17:07:52:2033| 0| COM84| R | CommandID  23528| FA030401380D0A
2023-11-29 17:07:52.2191–TRACE–2023/11/29 17:07:52:2190| 0| COM84| S | CommandID  23529| FA52020501
2023-11-29 17:07:52.2665–TRACE–2023/11/29 17:07:52:2664| 0| COM84| R | CommandID  23529| FA0204010C0D0A
2023-11-29 17:07:54.1433–TRACE–2023/11/29 17:07:54:1433| 0| COM84| S | CommandID  23530| FA52010002
2023-11-29 17:07:54.1683–TRACE–2023/11/29 17:07:54:1683| 0| COM84| R | CommandID  23530| FA010403040D0A
2023-11-29 17:07:54.1683–TRACE–2023/11/29 17:07:54:1747| 0| COM84| S | CommandID  23531| FA52020002
2023-11-29 17:07:54.2040–TRACE–2023/11/29 17:07:54:2040| 0| COM84| R | CommandID  23531| FA020403040D0A
2023-11-29 17:07:54.2156–TRACE–2023/11/29 17:07:54:2155| 0| COM84| S | CommandID  23532| FA52030002
2023-11-29 17:07:54.2504–TRACE–2023/11/29 17:07:54:2504| 0| COM84| R | CommandID  23532| FA030403040D0A
2023-11-29 17:07:54.2567–TRACE–2023/11/29 17:07:54:2567| 0| COM84| S | CommandID  23533| FA52010001
2023-11-29 17:07:54.2950–TRACE–2023/11/29 17:07:54:2950| 0| COM84| R | CommandID  23533| FA010401020D0A
2023-11-29 17:07:54.3032–TRACE–2023/11/29 17:07:54:3032| 0| COM84| S | CommandID  23534| FA52020001
2023-11-29 17:07:54.3293–TRACE–2023/11/29 17:07:54:3293| 0| COM84| R | CommandID  23534| FA020401020D0A
2023-11-29 17:07:54.3414–TRACE–2023/11/29 17:07:54:3414| 0| COM84| S | CommandID  23535| FA52030001
2023-11-29 17:07:54.3765–TRACE–2023/11/29 17:07:54:3765| 0| COM84| R | CommandID  23535| FA030401020D0A
2023-11-29 17:07:54.3822–TRACE–2023/11/29 17:07:54:3822| 0| COM84| S | CommandID  23536| FA52010401
2023-11-29 17:07:54.4006–TRACE–2023/11/29 17:07:54:4006| 0| COM84| R | CommandID  23536| FA010A0101020304050607080D0A
2023-11-29 17:07:54.4006–TRACE–2023/11/29 17:07:54:4070| 0| COM84| S | CommandID  23537| FA52020401
2023-11-29 17:07:54.4381–TRACE–2023/11/29 17:07:54:4381| 0| COM84| R | CommandID  23537| FA020A0101020304050607080D0A
2023-11-29 17:07:54.4458–TRACE–2023/11/29 17:07:54:4458| 0| COM84| S | CommandID  23538| FA52030401
2023-11-29 17:07:54.4764–TRACE–2023/11/29 17:07:54:4764| 0| COM84| R | CommandID  23538| FA030A0101020304050607080D0A
2023-11-29 17:07:54.4764–TRACE–2023/11/29 17:07:54:4815| 0| COM84| S | CommandID  23539| FA52010101
2023-11-29 17:07:54.5087–TRACE–2023/11/29 17:07:54:5087| 0| COM84| R | CommandID  23539| FA0103640D0A
2023-11-29 17:07:54.5087–TRACE–2023/11/29 17:07:54:5217| 0| COM84| S | CommandID  23540| FA52020101
2023-11-29 17:07:54.5482–TRACE–2023/11/29 17:07:54:5481| 0| COM84| R | CommandID  23540| FA0203640D0A
2023-11-29 17:07:54.5540–TRACE–2023/11/29 17:07:54:5540| 0| COM84| S | CommandID  23541| FA52030101
2023-11-29 17:07:54.5698–TRACE–2023/11/29 17:07:54:5697| 0| COM84| R | CommandID  23541| FA0303640D0A
2023-11-29 17:07:54.5926–TRACE–2023/11/29 17:07:54:5926| 0| COM84| S | CommandID  23542| FA52010402
2023-11-29 17:07:54.6189–TRACE–2023/11/29 17:07:54:6189| 0| COM84| R | CommandID  23542| FA010400890D0A
2023-11-29 17:07:54.6485–TRACE–2023/11/29 17:07:54:6485| 0| COM84| S | CommandID  23543| FA52020402
2023-11-29 17:07:54.6886–TRACE–2023/11/29 17:07:54:6886| 0| COM84| R | CommandID  23543| FA020400850D0A
2023-11-29 17:07:54.7152–TRACE–2023/11/29 17:07:54:7152| 0| COM84| S | CommandID  23544| FA52030402
2023-11-29 17:07:54.7428–TRACE–2023/11/29 17:07:54:7427| 0| COM84| R | CommandID  23544| FA030400870D0A
2023-11-29 17:07:54.7658–TRACE–2023/11/29 17:07:54:7657| 0| COM84| S | CommandID  23545| FA52010403
